long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
-1.261493,0.046035,-0.911400,-2.168799,1.063619,-0.641236,0.330126,0.136640,0.433842,1.247941,0.601930,1.479446,0.062372,-2.218844,2.325090,1.464568,-0.220798,-1.428898,1.429515,1.570351
-0.796026,0.530840,-0.322064,-0.896499,0.963637,0.330421,-0.193438,-0.109612,-0.851795,-1.298432,-2.101707,-3.345357,-2.225761,-0.144803,1.185010,-0.319500,-2.647598,-1.865290,-2.376894,0.643806
0.564348,0.122390,0.057159,-0.843414,1.408812,1.070563,1.055025,0.524987,-0.393954,1.839341,0.832067,1.782851,3.333178,2.420358,2.041152,1.135159,1.024894,0.465294,4.135508,1.888900
0.904927,1.075609,2.046676,0.110613,-0.352967,1.697702,0.839003,1.361435,2.221767,-1.120454,1.923447,1.097299,1.801817,-1.622207,-2.558164,0.054106,1.744381,2.107245,2.577197,-2.498980
0.158460,0.860016,0.588853,0.632612,0.819504,0.369026,1.025203,-0.138037,-0.884331,1.956470,0.738095,0.008594,0.001949,0.998399,0.998442,0.091936,-1.461179,1.157714,1.226356,3.374701
-1.612036,-1.064450,-1.207005,-1.830307,-2.996613,-0.762924,0.291684,-0.463800,-0.815714,-1.738683,-0.039926,-0.223616,-1.021813,-0.364745,-1.973369,1.607092,2.961725,-0.396803,-0.060498,0.695706
-0.574380,-0.444053,-0.889014,-0.513108,-2.364209,0.542319,0.161357,0.323496,0.537272,-0.903269,1.587362,2.188821,1.069400,-0.550955,-3.161166,1.492530,1.595767,0.247656,2.827776,-1.314583
0.835126,1.216178,-1.004028,0.578195,-0.990193,0.054209,1.721489,0.708305,0.131905,-1.460055,2.924725,-0.091484,0.608218,0.304861,1.904769,1.240931,1.400903,1.682883,-2.498044,-0.128071
-1.363100,-0.747310,-0.161828,0.254287,1.587365,-1.222010,-0.758542,-1.110878,-0.119669,1.251534,-0.854165,-1.034176,-1.765845,0.711652,1.030796,-0.196904,-1.218203,-2.960833,0.096937,0.047135
-0.604228,-0.420792,-1.193238,-1.273792,1.380824,0.468232,1.119752,-0.221593,0.976751,2.152519,0.125501,2.114123,-1.294197,-0.531511,2.714552,0.649305,0.851293,-1.550920,2.436681,2.571839
1.810939,2.301410,1.642526,0.111027,-2.411878,0.285350,1.210085,0.392727,1.998140,-0.395069,0.564708,0.751780,0.519009,-0.647752,-0.745274,-0.017496,1.333878,0.470777,1.964903,0.360256
1.151711,1.485093,-0.993958,1.613295,-0.725446,1.483136,1.116056,-0.079686,0.499748,3.030380,-0.352808,-2.239851,-1.747375,-3.274781,-1.980911,-0.090786,-0.173078,-1.221798,-0.404853,-1.287101
