long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
0.639804,0.817860,1.775668,-1.149686,-0.059624,-0.735140,-1.719754,-1.507387,-0.760101,1.936632,1.044257,0.057277,0.990074,0.002103,-0.157913,-2.067338,-2.329110,-1.669379,0.354145,1.578057
-2.034171,-0.740162,-1.698726,-2.965231,0.262722,-1.420618,-0.465733,-0.662928,-0.365783,0.467280,-0.167396,0.697503,-0.761241,-2.994242,1.558636,0.700884,-1.002741,-2.204296,0.657209,0.724571
-0.315022,1.006298,0.152938,-0.425226,1.432977,0.808647,0.278075,0.360317,-0.381891,-0.820729,-1.428884,-2.667958,-1.535724,0.530282,1.856721,0.351111,-1.970199,-1.190205,-1.702946,1.339626
0.038812,-0.396379,-0.461159,-1.358945,0.893862,0.548679,0.539372,0.009941,-0.908994,1.318091,-0.199101,0.726219,2.198274,1.376802,1.015935,0.115742,-0.031739,-0.578261,3.098229,0.714880
0.672676,0.856130,1.828285,-0.098665,-0.557356,1.471747,0.629126,1.155541,2.015935,-1.345202,1.523300,0.695629,1.395756,-2.023105,-2.957942,-0.345309,1.342712,1.706348,2.176677,-2.907257
-0.487145,0.225161,-0.045022,0.007417,0.199350,-0.271450,0.399410,-0.759774,-1.506003,1.317014,0.250177,-0.459453,-0.402380,0.520090,0.505946,-0.404994,-1.929225,0.679405,0.743164,3.003531
-1.235168,-0.678146,-0.819855,-1.435547,-2.597236,-0.381499,0.685907,-0.065897,-0.417750,-1.356366,-0.337292,-0.567992,-1.515059,-0.684884,-2.259859,1.331158,2.617349,-0.716941,-0.369076,0.125898
-0.558246,-0.408945,-0.852213,-0.461534,-2.304207,0.567612,0.211923,0.380864,0.594750,-0.876180,1.372579,1.973015,0.854025,-0.766308,-3.375626,1.278415,1.379961,0.032302,2.612694,-1.527767
0.872426,1.238314,-0.983393,0.584492,-0.993223,0.084553,1.728841,0.708291,0.131769,-1.431153,3.253605,0.261143,1.037693,0.645207,2.228199,1.559088,1.753531,2.023229,-2.163529,0.341649
-2.601012,-1.990136,-1.405013,-0.991329,0.341029,-2.462487,-2.004035,-2.357049,-1.365849,0.010594,-1.946351,-2.124012,-2.851341,-0.379332,-0.062007,-1.290332,-2.308039,-4.051818,-0.994643,-1.037792
-0.278026,-0.095771,-0.868352,-0.950277,1.703369,0.793937,1.443371,0.101271,1.299603,2.478111,0.323321,2.301311,-1.142233,-0.338810,2.914799,0.851893,1.038481,-1.358220,2.631988,2.704805
1.563978,2.041625,1.381611,-0.159840,-2.688646,0.032139,0.939910,0.117833,1.723169,-0.649490,0.746545,0.950107,0.765603,-0.457844,-0.567349,0.156596,1.532206,0.660685,2.150733,0.629638
0.382425,0.712910,-1.766354,0.839435,-1.499738,0.712345,0.342271,-0.853880,-0.274452,2.259316,-0.886365,-2.756261,-2.208255,-3.800057,-2.518405,-0.632092,-0.689488,-1.747074,-0.934339,-1.718784
-0.499570,-0.021324,-0.201125,0.629606,0.600498,-1.794699,-1.683046,-3.237785,-0.839894,0.556993,-0.327109,-2.397092,-0.641666,-2.381440,3.714598,-1.812950,0.007169,-3.926818,-0.938416,1.467060
0.506337,0.377898,-0.102674,0.559998,1.473817,2.455853,0.888666,-0.153076,0.073103,0.210300,1.736799,0.394759,-0.131811,-2.025362,-2.977895,0.179704,-1.734859,-3.535824,-1.288247,-0.915871
-0.184493,1.096368,2.096945,-0.251430,0.608692,0.124888,0.477240,-0.503017,-0.380282,5.403711,-0.600841,3.019032,1.066664,0.301395,0.134681,1.226574,1.480288,1.141044,1.647761,0.010336
-0.806326,0.710422,-0.908416,-0.671693,0.296328,-0.363021,-0.221088,-1.190555,0.334276,-0.656627,1.301712,1.717052,0.493091,-0.420182,2.078140,1.216457,2.713699,-1.599110,1.998194,-1.533504
-1.423819,-0.634418,-0.886279,-0.654751,1.213218,-3.074931,-2.017781,-1.825839,-1.416157,-2.565017,-2.869126,-1.815764,-0.898782,0.667187,-1.685070,-1.708639,-2.264804,-1.289957,-1.942470,-0.964016
