-0.317978382,0.050043181,,0.1011,0.0025,-0.0159,,-0.003131,0.000569,,0.000010,0.000000,-0.000002,,,,,
0.142849743,-0.050627239,,0.0204,0.0026,-0.0072,,0.001407,-0.000575,,0.000002,0.000000,-0.000001,,,,,
-1.508376122,-0.784326971,,2.2752,0.6152,1.1831,,-0.014853,-0.008916,,0.000221,0.000079,0.000132,,,,,
-1.607555628,-0.44738555,,2.5842,0.2002,0.7192,,-0.015829,-0.005085,,0.000251,0.000026,0.000081,,,,,
0.726123929,1.416545153,,0.5273,2.0066,1.0286,,0.007150,0.016102,,0.000051,0.000259,0.000115,,,,,
0.107104026,-0.575182199,,0.0115,0.3308,-0.0616,,0.001055,-0.006538,,0.000001,0.000043,-0.000007,,,,,
0.63468802,1.32310605,,0.4028,1.7506,0.8398,,0.006250,0.015040,,0.000039,0.000226,0.000094,,,,,
2.644062281,0.322911978,,6.9911,0.1043,0.8538,,0.026036,0.003671,,0.000678,0.000013,0.000096,,,,,
0.734244823,-1.240922451,,0.5391,1.5399,-0.9111,,0.007230,-0.014106,,0.000052,0.000199,-0.000102,,,,,
0.630860865,-0.990211785,,0.3980,0.9805,-0.6247,,0.006212,-0.011256,,0.000039,0.000127,-0.000070,,,,,
-1.258834839,0.21601285,,1.5847,0.0467,-0.2719,,-0.012396,0.002455,,0.000154,0.000006,-0.000030,,,,,
0.906186104,-0.368747711,,0.8212,0.1360,-0.3342,,0.008923,-0.004192,,0.000080,0.000018,-0.000037,,,,,
-0.001446707,-0.73963809,,0.0000,0.5471,0.0011,,-0.000014,-0.008408,,0.000000,0.000071,0.000000,,,,,
-0.209024906,-0.148394048,,0.0437,0.0220,0.0310,,-0.002058,-0.001687,,0.000004,0.000003,0.000003,,,,,
-1.784222603,-0.52134335,,3.1835,0.2718,0.9302,,-0.017569,-0.005926,,0.000309,0.000035,0.000104,,,,,
-0.264956146,0.769536078,,0.0702,0.5922,-0.2039,,-0.002609,0.008747,,0.000007,0.000077,-0.000023,,,,,
-0.166899696,-0.173785031,,0.0279,0.0302,0.0290,,-0.001643,-0.001975,,0.000003,0.000004,0.000003,,,,,
0.359490037,-0.26926747,,0.1292,0.0725,-0.0968,,0.003540,-0.003061,,0.000013,0.000009,-0.000011,,,,,
-1.109386206,0.15507178,,1.2307,0.0240,-0.1720,,-0.010924,0.001763,,0.000119,0.000003,-0.000019,,,,,
2.140024662,0.693965197,,4.5797,0.4816,1.4851,,0.021073,0.007888,,0.000444,0.000062,0.000166,,,,,
3.067567587,3.172176361,,9.4100,10.0627,9.7309,,0.030206,0.036059,,0.000912,0.001300,0.001089,,,,,
-0.025183201,-1.080275297,,0.0006,1.1670,0.0272,,-0.000248,-0.012280,,0.000000,0.000151,0.000003,,,,,
0.185379803,0.925192058,,0.0344,0.8560,0.1715,,0.001825,0.010517,,0.000003,0.000111,0.000019,,,,,
0.656184077,-0.523642361,,0.4306,0.2742,-0.3436,,0.006461,-0.005952,,0.000042,0.000035,-0.000038,,,,,
1.171874762,-0.578732371,,1.3733,0.3349,-0.6782,,0.011539,-0.006579,,0.000133,0.000043,-0.000076,,,,,
-0.407146633,0.485482931,,0.1658,0.2357,-0.1977,,-0.004009,0.005519,,0.000016,0.000030,-0.000022,,,,,
1.427291632,1.324750423,,2.0372,1.7550,1.8908,,0.014054,0.015059,,0.000198,0.000227,0.000212,,,,,
-0.550447166,0.396703601,,0.3030,0.1574,-0.2184,,-0.005420,0.004509,,0.000029,0.000020,-0.000024,,,,,
0.302902758,0.217681527,,0.0918,0.0474,0.0659,,0.002983,0.002474,,0.000009,0.000006,0.000007,,,,,
2.519056797,2.02858305,,6.3456,4.1151,5.1101,,0.024805,0.023059,,0.000615,0.000532,0.000572,,,,,
-0.433745772,-0.486713499,,0.1881,0.2369,0.2111,,-0.004271,-0.005533,,0.000018,0.000031,0.000024,,,,,
-0.208144069,-2.040428877,,0.0433,4.1634,0.4247,,-0.002050,-0.023194,,0.000004,0.000538,0.000048,,,,,
0.303507507,0.701931357,,0.0921,0.4927,0.2130,,0.002989,0.007979,,0.000009,0.000064,0.000024,,,,,
0.298870802,0.309760898,,0.0893,0.0960,0.0926,,0.002943,0.003521,,0.000009,0.000012,0.000010,,,,,
1.220112801,0.220332116,,1.4887,0.0485,0.2688,,0.012014,0.002505,,0.000144,0.000006,0.000030,,,,,
-0.442369312,0.471997499,,0.1957,0.2228,-0.2088,,-0.004356,0.005365,,0.000019,0.000029,-0.000023,,,,,
1.092124701,-0.006494395,,1.1927,0.0000,-0.0071,,0.010754,-0.000074,,0.000116,0.000000,-0.000001,,,,,
-1.675220966,-0.192390636,,2.8064,0.0370,0.3223,,-0.016496,-0.002187,,0.000272,0.000005,0.000036,,,,,
-1.225680351,-0.084864065,,1.5023,0.0072,0.1040,,-0.012069,-0.000965,,0.000146,0.000001,0.000012,,,,,
-0.800338864,-0.074072659,,0.6405,0.0055,0.0593,,-0.007881,-0.000842,,0.000062,0.000001,0.000007,,,,,
0.416728437,-1.325164557,,0.1737,1.7561,-0.5522,,0.004103,-0.015063,,0.000017,0.000227,-0.000062,,,,,
0.171743587,-2.10343647,,0.0295,4.4244,-0.3613,,0.001691,-0.023910,,0.000003,0.000572,-0.000040,,,,,
-2.591175079,-0.189016312,,6.7142,0.0357,0.4898,,-0.025515,-0.002149,,0.000651,0.000005,0.000055,,,,,
3.292947292,1.224380612,,10.8435,1.4991,4.0318,,0.032425,0.013918,,0.001051,0.000194,0.000451,,,,,
3.554031372,2.652454615,,12.6311,7.0355,9.4269,,0.034996,0.030151,,0.001225,0.000909,0.001055,,,,,
1.321687698,-0.707614064,,1.7469,0.5007,-0.9352,,0.013015,-0.008044,,0.000169,0.000065,-0.000105,,,,,
-2.020317554,-0.548225462,,4.0817,0.3006,1.1076,,-0.019894,-0.006232,,0.000396,0.000039,0.000124,,,,,
-0.167617679,-0.491573989,,0.0281,0.2416,0.0824,,-0.001651,-0.005588,,0.000003,0.000031,0.000009,,,,,
-0.951355994,1.250622988,,0.9051,1.5641,-1.1898,,-0.009368,0.014216,,0.000088,0.000202,-0.000133,,,,,
-0.174239948,-0.095334247,,0.0304,0.0091,0.0166,,-0.001716,-0.001084,,0.000003,0.000001,0.000002,,,,,
0.888086915,-1.361379981,,0.7887,1.8534,-1.2090,,0.008745,-0.015475,,0.000076,0.000239,-0.000135,,,,,
0.119440272,-1.391501546,,0.0143,1.9363,-0.1662,,0.001176,-0.015817,,0.000001,0.000250,-0.000019,,,,,
-1.491124153,0.567122221,,2.2235,0.3216,-0.8456,,-0.014683,0.006447,,0.000216,0.000042,-0.000095,,,,,
1.285586357,0.605988085,,1.6527,0.3672,0.7791,,0.012659,0.006888,,0.000160,0.000047,0.000087,,,,,
0.876865864,-0.950730383,,0.7689,0.9039,-0.8337,,0.008634,-0.010807,,0.000075,0.000117,-0.000093,,,,,
-0.699613929,-1.104956388,,0.4895,1.2209,0.7730,,-0.006889,-0.012560,,0.000047,0.000158,0.000087,,,,,
-0.964997828,-0.200232029,,0.9312,0.0401,0.1932,,-0.009502,-0.002276,,0.000090,0.000005,0.000022,,,,,
2.54234314,2.170651913,,6.4635,4.7117,5.5185,,0.025034,0.024674,,0.000627,0.000609,0.000618,,,,,
-1.022737741,-0.494684309,,1.0460,0.2447,0.5059,,-0.010071,-0.005623,,0.000101,0.000032,0.000057,,,,,
0.946561933,0.974016249,,0.8960,0.9487,0.9220,,0.009321,0.011072,,0.000087,0.000123,0.000103,,,,,
0.676117539,1.092313647,,0.4571,1.1931,0.7385,,0.006658,0.012416,,0.000044,0.000154,0.000083,,,,,
0.557050407,-0.717318058,,0.3103,0.5145,-0.3996,,0.005485,-0.008154,,0.000030,0.000066,-0.000045,,,,,
0.718104839,-0.029802337,,0.5157,0.0009,-0.0214,,0.007071,-0.000339,,0.000050,0.000000,-0.000002,,,,,
-1.731316566,-0.777981579,,2.9975,0.6053,1.3469,,-0.017048,-0.008843,,0.000291,0.000078,0.000151,,,,,
-0.622287333,0.134711981,,0.3872,0.0181,-0.0838,,-0.006128,0.001531,,0.000038,0.000002,-0.000009,,,,,
-0.039339364,0.469906479,,0.0015,0.2208,-0.0185,,-0.000387,0.005341,,0.000000,0.000029,-0.000002,,,,,
-1.564513087,0.861352205,,2.4477,0.7419,-1.3476,,-0.015406,0.009791,,0.000237,0.000096,-0.000151,,,,,
-1.462299347,1.100827694,,2.1383,1.2118,-1.6097,,-0.014399,0.012513,,0.000207,0.000157,-0.000180,,,,,
1.24764061,-0.360135794,,1.5566,0.1297,-0.4493,,0.012285,-0.004094,,0.000151,0.000017,-0.000050,,,,,
1.514356732,0.003499687,,2.2933,0.0000,0.0053,,0.014912,0.000040,,0.000222,0.000000,0.000001,,,,,
-1.197843552,0.250931561,,1.4348,0.0630,-0.3006,,-0.011795,0.002852,,0.000139,0.000008,-0.000034,,,,,
2.564075232,0.512016773,,6.5745,0.2622,1.3128,,0.025248,0.005820,,0.000637,0.000034,0.000147,,,,,
-1.23328054,-0.201963425,,1.5210,0.0408,0.2491,,-0.012144,-0.002296,,0.000147,0.000005,0.000028,,,,,
0.565152407,-2.119705915,,0.3194,4.4932,-1.1980,,0.005565,-0.024095,,0.000031,0.000581,-0.000134,,,,,
0.105120197,0.209735498,,0.0111,0.0440,0.0220,,0.001035,0.002384,,0.000001,0.000006,0.000002,,,,,
-2.006018162,2.563176632,,4.0241,6.5699,-5.1418,,-0.019753,0.029136,,0.000390,0.000849,-0.000576,,,,,
-0.790456474,-2.612803459,,0.6248,6.8267,2.0653,,-0.007784,-0.029700,,0.000061,0.000882,0.000231,,,,,
-0.62566334,0.80481571,,0.3915,0.6477,-0.5035,,-0.006161,0.009148,,0.000038,0.000084,-0.000056,,,,,
1.202504873,0.178641111,,1.4460,0.0319,0.2148,,0.011841,0.002031,,0.000140,0.000004,0.000024,,,,,
-1.237025976,-1.450159073,,1.5302,2.1030,1.7939,,-0.012181,-0.016484,,0.000148,0.000272,0.000201,,,,,
-0.326419771,-1.118109941,,0.1065,1.2502,0.3650,,-0.003214,-0.012710,,0.000010,0.000162,0.000041,,,,,
1.182932854,-0.093845859,,1.3993,0.0088,-0.1110,,0.011648,-0.001067,,0.000136,0.000001,-0.000012,,,,,
0.135976419,0.044934969,,0.0185,0.0020,0.0061,,0.001339,0.000511,,0.000002,0.000000,0.000001,,,,,
-0.898318291,-1.624638081,,0.8070,2.6394,1.4594,,-0.008846,-0.018468,,0.000078,0.000341,0.000163,,,,,
-0.845154524,0.369776726,,0.7143,0.1367,-0.3125,,-0.008322,0.004203,,0.000069,0.000018,-0.000035,,,,,
0.435229719,-0.778981328,,0.1894,0.6068,-0.3390,,0.004286,-0.008855,,0.000018,0.000078,-0.000038,,,,,
0.703672409,0.305277884,,0.4952,0.0932,0.2148,,0.006929,0.003470,,0.000048,0.000012,0.000024,,,,,
0.046328183,-0.015451491,,0.0021,0.0002,-0.0007,,0.000456,-0.000176,,0.000000,0.000000,0.000000,,,,,
1.165563822,-1.576391697,,1.3585,2.4850,-1.8374,,0.011477,-0.017919,,0.000132,0.000321,-0.000206,,,,,
1.430191159,3.001178741,,2.0454,9.0071,4.2923,,0.014083,0.034115,,0.000198,0.001164,0.000480,,,,,
-0.874295175,0.919353485,,0.7644,0.8452,-0.8038,,-0.008609,0.010450,,0.000074,0.000109,-0.000090,,,,,
2.591212749,1.902772307,,6.7144,3.6205,4.9305,,0.025515,0.021629,,0.000651,0.000468,0.000552,,,,,
-0.057389084,-1.447425365,,0.0033,2.0950,0.0831,,-0.000565,-0.016453,,0.000000,0.000271,0.000009,,,,,
-1.074916959,0.066730358,,1.1554,0.0045,-0.0717,,-0.010585,0.000759,,0.000112,0.000001,-0.000008,,,,,
-0.717770517,1.009242535,,0.5152,1.0186,-0.7244,,-0.007068,0.011472,,0.000050,0.000132,-0.000081,,,,,
-0.105892509,0.80850035,,0.0112,0.6537,-0.0856,,-0.001043,0.009190,,0.000001,0.000084,-0.000010,,,,,
0.176634356,2.157765627,,0.0312,4.6560,0.3811,,0.001739,0.024528,,0.000003,0.000602,0.000043,,,,,
0.479246497,-0.477277011,,0.2297,0.2278,-0.2287,,0.004719,-0.005425,,0.000022,0.000029,-0.000026,,,,,
-3.161488056,-0.047267709,,9.9950,0.0022,0.1494,,-0.031131,-0.000537,,0.000969,0.000000,0.000017,,,,,
0.746636093,2.256793976,,0.5575,5.0931,1.6850,,0.007352,0.025653,,0.000054,0.000658,0.000189,,,,,
-2.071130514,0.012010895,,4.2896,0.0001,-0.0249,,-0.020394,0.000137,,0.000416,0.000000,-0.000003,,,,,
2.169803143,1.26721859,,4.7080,1.6058,2.7496,,0.021366,0.014405,,0.000456,0.000207,0.000308,,,,,
-0.026879251,2.182911873,,0.0007,4.7651,-0.0587,,-0.000265,0.024813,,0.000000,0.000616,-0.000007,,,,,
2.402094364,-0.023023546,,5.7701,0.0005,-0.0553,,0.023653,-0.000262,,0.000559,0.000000,-0.000006,,,,,
-0.199776426,-0.641953886,,0.0399,0.4121,0.1282,,-0.001967,-0.007297,,0.000004,0.000053,0.000014,,,,,
2.633871317,0.248253077,,6.9373,0.0616,0.6539,,0.025935,0.002822,,0.000673,0.000008,0.000073,,,,,
-0.1402594,-0.606498837,,0.0197,0.3678,0.0851,,-0.001381,-0.006894,,0.000002,0.000048,0.000010,,,,,
-0.308885247,2.651889563,,0.0954,7.0325,-0.8191,,-0.003042,0.030144,,0.000009,0.000909,-0.000092,,,,,
-0.918614686,-1.011152744,,0.8439,1.0224,0.9289,,-0.009046,-0.011494,,0.000082,0.000132,0.000104,,,,,
